address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff,addresses_in_out,class
1LsEEGvMcbfoqxFdDvQXFfkGyX6xsGzgq7,4479944,3,33,13.33333333,40,3,46915,84771,184348,23050,14.99,16.38,4.996666667,0.4095,16.38,0,0
13Hc3BdTsuBk3rb9x55LW2PponkXaY1f4y,59586059,7,20,5,40,8,12742,39618.33333,101694,4419,1.76545403,1.76545403,0.220681754,0.044136351,1.76545403,0,0
1GTgYGvWzkPDHPQe4PQRK1fiuHPR2Tmwdv,78462434,2,24,5.5,22,4,141887,141887,141887,141887,2.26284171,2.26284171,0.565710428,0.102856441,2.26284171,0,0
1CfSe39Q6jwghbBpaS2AnJQ8zRkQiQewkK,144218755,3,19,5.75,23,4,5763,5763,9175,2351,10.85,10.85,2.7125,0.47173913,10.85,0,0
1PeUw7nWZEUvqoy5hcdgxb7hRcDtznUCod,13970183,2,135,68.5,137,2,82911.5,82911.5,83406,82417,14.6,26.37,7.3,0.192481752,26.37,0,0
1Lp6haxKZ2YwfUX5ZPPNPFBD85xosuTtnk,211439429,6,28,2.666666667,32,12,240376,3005013,22376748,212,67.60738352,67.60738352,5.633948627,2.112730735,67.60738352,0,0
15UveiRTnouieYH621EQTFbW6j6v5kpME1,82335548,3,26,4.5,27,6,404066,404066,749888,58244,47.3,47.3,7.883333333,1.751851852,47.3,0,0
16xxD3VMWE8E9Xgn4vJfSjAJNjwdiXWXYs,8139487,23,85,23.92857143,670,28,3233.5,34113.90909,591955,0,471.28,471.28,16.83142857,0.703402985,471.28,0,0
19AT7frgh6VRjpwnZRtP4mYnaruVrcYT6e,5336735,3,22,4.2,21,5,220469,268446.4,552158,0,24.29,24.29,4.858,1.156666667,24.29,0,0
1VUhtCmvEECJrnEYwBn9dLymauz3WefoA,21038443,2,19,1,14,14,18870,28940.61539,109957,3169,137.98,137.98,9.855714286,9.855714286,137.98,0,0
19fh48NS4wrhrWdpruFX2cuxmCUvDTQ4sv,6987233,6,14,2.5,20,8,12154,9895.666667,17294,239,126.82,126.82,15.8525,6.341,126.82,0,0
1GAQJfg2QyocNvJdeWMJHTfq1zTmLy7es6,10745814,4,51,2.2,55,25,7641,20298.73913,163979,159,95.59391773,95.59391773,3.823756709,1.738071231,95.59391773,0,0
12FnsHz1mVn9TK7oXH9SJJDn5PTAuEdyhq,97174552,2,23,1.153846154,15,13,704019,1205957.75,2796301,2726,356.7094107,356.7094107,27.43918543,23.78062738,356.7094107,1,0
1F3K2YWZ1aQLfBajg8MvQU936jeTogjB1e,3457483,3,16,2.333333333,21,9,3343,6500.5,25333,867,71.23,71.23,7.914444444,3.391904762,71.23,0,0
1CumVd3NXcFwTsudmiFfLmiUrceGm3JWYL,2241137,8,14,1.1,22,20,10039.5,18161.25,85709,3240,49200,49200,2460,2236.363636,49200,0,0
18f6u15zgfAQioYa9S8r4HArkRNKyxMac5,6086734,4,28,1,24,24,17763,42982.2,401611,799,27.233,27.233,1.134708333,1.134708333,27.233,0,0
12cW22PYZQTMgu4X7MSRTaTFPcEb6v8bhP,213747516,4,244,40.5,243,6,36008551,36008551,36008551,36008551,503.4068044,503.4068044,83.731835,2.067452716,502.39101,0,0
13gHDkXAUfi3SmqXSGcpVSmmGiGrCsMebZ,74315805,3,34,2.166666667,26,12,566380,5777210,16757625,7625,10.93727093,10.93727093,0.911439244,0.420664267,10.93727093,0,0
1PnQorqFxbXUwNFbeDyMPfATwFyC1iMCeP,7794881,6,8,13.5,27,2,11296,11296,11296,11296,6.24,6.24,3.12,0.231111111,6.24,0,0
16nZ2PVQaVZEsGxv4jV2tVzcjS3F8h8zpn,5852877,4,27,1.8,27,15,18612.5,59746.42857,468422,2078,46.73,46.73,3.115333333,1.730740741,46.73,0,0
1885SkNFLkQ219z85668MVD7jJMVWvuMrc,5632538,4,35,1,34,34,7595,15566.12121,80192,1990,114.52,114.52,3.368235294,3.368235294,114.52,0,0
1A1kTuVbbo1o7YPdmRSyNmBfkVd3k5Cif1,8434079,4,46,10.57142857,74,7,67797.5,268943.1667,1106568,34457,72.44,72.44,10.34857143,0.978918919,72.44,0,0
1Leow84DHWoMTddXVFwg5APtN5BqrAtB2,32790139,2,47,3.666666667,44,12,113929,445611.1111,1942239,4330,117.4559081,117.4559081,9.787992338,2.669452456,117.4559081,0,0
18CuCQzQ1PVVX81nK6QeRZi5PRrtcafAb8,78357211,3,24,1.636363636,18,11,321019,3954701.667,11542349,737,19151.02,19151.02,1741.001818,1063.945556,19151.02,0,0
1Kjq8LJkk2eese51totR1GA4aCDS2D4V9D,189582913,3,38,3.272727273,36,11,30508189,30508189,30508189,30508189,3.48,4.18000001,0.316363636,0.116111111,4.18000001,0,0
19xG4TCA4SuirTjXFzNUTtjRpnrb9tzoX,15347610,6,61,7.454545455,82,11,795,17593.27273,161272,0,215.0645313,215.0645313,19.55132102,2.622738186,215.0645313,0,0
12YPDGaVshLfYVWorEAWz7rSmTyd6vsNdc,2996968,5,27,1.45,29,20,11193,34510.73684,148075,330,87.17,87.17,4.3585,3.005862069,87.17,0,0
12WqKz5oszpc2jMQDfw6os9zRm9VjXNaFe,8799263,8,50,3.961538462,103,26,33640,41075,135087,352,22.60751979,22.60751979,0.869519992,0.219490483,22.60751979,0,0
1Pz2Z8yAiPdBQMu8ztP6jve9JHTbPsWYsH,115315782,3,28,3.222222222,29,9,59038,109600.7143,409127,3245,30.5429404,30.5429404,3.393660044,1.053204841,30.5429404,0,0
1DUyJ8k3V3yi3WhV3ZXQnM4XhbnsJJGgo,78398625,3,47,4.333333333,52,12,10857,24155,90332,433,74.82902918,74.82902918,6.235752432,1.439019792,74.82902918,0,0
1211FWm9M4uF98vt7EDQgAmzJSro22oFCM,95956857,3,44,4.555555556,41,9,84108.5,942068.1667,3417739,2516,58.66920252,58.66920252,6.51880028,1.430956159,58.66920252,0,0
12vQZJH75k4bGheiqrDJ2CiFGRyj8wMCFe,2635325,3,19,1,17,17,51215,56310.16667,143808,2902,4.94,4.94,0.290588235,0.290588235,4.94,0,0
1L5dfDGVJFQmG9eLs1dXRGycEinxVXtL3N,194021507,4,88,1.014925373,68,67,19635,83519.81356,2729465,2317,342.4772011,342.4772011,5.111600016,5.036429428,342.4772011,1,0
17QzJMLcUhZwYsNnbrke7j6eY1zfuFAAgN,60277434,3,31,2.727272727,30,11,31110.5,311904.8333,1084191,4834,167.41,167.41,15.21909091,5.580333333,167.41,0,0
1DzyLmayV5yqp46EQtZExDRaE88prmnaHk,82799377,7,17,4.142857143,29,7,914864,914864,1282312,547416,3.47521415,3.47521415,0.496459164,0.119834971,3.47521415,0,0
1L1R27mUqNC1nrKaLovXbqHQUsFDcMp98u,84486957,2,33,2.25,27,12,132864,330904,1230699,2824,267.56,267.56,22.29666667,9.90962963,267.56,0,0
1Gq6YyhbJpeJyLewQ1kRuMS6cXkuHZGjyt,2021782,10,24,1.860465116,80,43,5199,12825.45455,75453,0,1152.96,1152.96,26.81302326,14.412,1152.96,0,0
16GxWeGxUUQiR8vUeYTpRn5sCRayycoKWP,42300738,2,26,4.166666667,25,6,33258,30018.66667,50406,6392,30.13,30.13,5.021666667,1.2052,30.13,0,0
19h6FPHrrPT3pvNUi6FxQdj7Y9j86A8tKc,7661775,3,36,23,46,2,793,793,793,793,19.24928839,19.24928839,9.624644195,0.418462791,19.24928839,0,0
14xHmZ83jTGcwLYjPzmwowyWs917n5zpzZ,64739807,4,102,3.4,102,30,6160,235126.4333,5320673,0,55.783,55.783,1.859433333,0.546892157,55.783,0,0
1FM88tHs86DuTYFTbVPqDLFeQ7zVnBT6uB,154361407,8,23,46.5,93,2,10045,10045,10045,10045,2.16079641,6.87224612,1.080398205,0.07389512,6.87224612,0,0
1LqP3x8bfp2rRNTFfuEdZw9eRwU14fH6Fx,134610059,3,28,4.333333333,26,6,80788,171101.8,599542,1609,18.58,23.5201,3.096666667,0.904619231,23.5201,0,0
13EAE87a678xR4YyjmzXJWQ3AFUyqsgJkG,8610944,5,56,1.71875,55,32,10394,32224.93333,268289,1127,1003.81,1003.81,31.3690625,18.25109091,1003.81,0,0
1KrJVHkRWP94eDVVJUzBc9wjM61JVcsjrP,60155943,4,48,5.4,54,10,597761.5,1373941.333,3523266,11594,138.8962476,138.8962476,13.88962476,2.572152734,138.8962476,0,0
1JAsxFnngcB6gzHbhswMj9wAm6PJVgh2Q5,57795980,2,33,2.5,25,10,467183,435379,670013,137137,15.06843819,15.06843819,1.506843819,0.602737528,15.06843819,0,0
1HWScFsiQ8ExYxZxAkfjP6oSoECPHSSnPb,28338475,3,195,7.185185185,194,27,15207.5,36495.75,119026,2156,107.7056072,107.7056072,3.989096561,0.555183542,107.7056072,0,0
1M45jJpdcWWrmjW8kmbfRnsFa8UKiyWV3g,192379740,3,29,10,30,3,3398368,3398368,4920753,1875983,0.46,0.52000002,0.153333333,0.017333334,0.52000002,0,0
1B3g1eZxAvCiHPJh7NbT1y4fJiLn2SqsUL,209286720,2,70,35,70,2,118553,118553,118553,118553,15.87661852,15.87661852,7.93830926,0.226808836,15.87661852,1,0
1Ki2ZP6SmJKVmLYX8okdRPUVGnSPgWDnvb,2912450,5,22,1,21,21,44136.5,41546.35714,100265,5356,154.81,154.81,7.371904762,7.371904762,154.81,0,0
1NVA1Whg2uw4xRqmADSicTK8YvAwUR3xGb,54865756,3,164,5.846153846,152,26,68842,127527,557421,2476,73.03,73.03,2.808846154,0.480460526,73.03,0,0
1LYRZasfBdu33iQsVCG5TzyrJUuVn9t7b2,7587404,4,30,2.75,33,12,82218,141548.4286,505123,54,12.01604835,12.01604835,1.001337363,0.364122677,12.01604835,0,0
1Por8k1frGozVHx1VyRXeUnGp9LHvdCBEC,3161834,4,18,2.375,19,8,31670,30033.71429,45708,7809,1.43,1.43,0.17875,0.075263158,1.43,0,0
1JKZ59JjUPMHyRkanUwhE1Prb7hsb4Yr3y,93304377,15,77,34.22222222,308,9,49542,49542,49542,49542,67.71077895,67.71077895,7.523419883,0.219840191,67.71077895,0,0
1J7iQDe3VPbLxa2YAQQk3onTtqvV3iQVQt,17557208,12,24,3.75,30,8,18718.5,124175.6667,635882,1328,421.52,421.52,43.51375,11.60366667,348.11,0,0
1DAU2NzGKFz9Q5QAED7Bep6t31sW4oo7yD,94942061,2,62,2.736842105,52,19,106932,149077.8333,531762,8607,15.67273698,15.67273698,0.824880894,0.301398788,15.67273698,0,0
1HHPoHxWtdsDWV7iicHAvsJYcEsAoUsd1A,189742684,3,89,5.642857143,79,14,438217.5,5811274.4,39061217,0,10.28118969,10.28118969,0.594736385,0.105396321,8.32630939,2,0
12uUjqhYUVCcF7bhfzRBsXxov1eTrLxJ7o,19921737,4,32,1,29,29,19508,24978.78261,92367,4040,57.1445774,57.1445774,1.970502669,1.970502669,57.1445774,0,0
17LQXo8eSD879QPVB7d4avmumd7DDeMRX2,62480020,2,26,1.066666667,16,15,78358,364082.8182,1687380,1392,7.1509,7.1509,0.476726667,0.44693125,7.1509,0,0
16TJCNdkx7GdFs28judwbPg2vvREaYwwGk,177368110,8,50,11.42857143,80,7,277307,7013111.571,47595364,21231,24.38776063,24.40926577,3.483965804,0.305115822,24.40926577,0,0
1Lc5uMCwSZdsTPYY5kpDgDM63scu7Vg7se,76641715,19,314,19.925,797,40,6070,209477.1081,6329920,0,987.9429012,987.9429012,24.69857253,1.23957704,987.9429012,0,0
155MXpVn3LFuHiskHiQ94XtckAhTkNizNp,1704235,8,17,2,34,17,6742.5,20567.8125,165853,1965,265.8,265.8,15.63529412,7.817647059,265.8,0,0
16fvBKfcde5p2eUbyaD9wDVr3ifW6E9SeA,4545086,9,18,1.068965517,31,29,18707,26982.76923,85859,0,6.74,6.74,0.232413793,0.217419355,6.74,0,0
1H9kLQkEN6NzDfz68EZskUNixkmdCg8emZ,36705068,24,8,1.307692308,34,26,2210,9176.785714,76527,0,4.66,4.66,0.179230769,0.137058824,4.66,1,0
15Mgz6jRSWhM1zmWyuuSsQifRwFBWGtUnk,10106588,4,19,1.071428571,15,14,28064.5,97916.125,587057,2628,5.18,5.18,0.37,0.345333333,5.18,0,0
1A1H4UTH12r1yVNjAMTcwwGYCPZKm6BghG,205936928,2,27,8.666666667,26,3,14797366.5,14797366.5,29563382,31351,44.59789214,44.59789214,14.86596405,1.715303544,44.59789214,0,0
124P5QEF2uJ3RbhNbE4CQbFRmUB2N85z8V,42098388,64,8,1.615384615,84,52,0,8308.595745,182010,0,11.78288212,11.78288212,0.226593887,0.140272406,11.78288212,1,0
16KRHaAC5hh8Z2PmPym4XxkHJ3EN9x3PJ1,4068668,9,25,57,57,1,532341,532341,532341,532341,1.92213194,2.01995141,1.92213194,0.035437744,2.01995141,0,0
1H7SsjXRQ5Q3e2CP71irV2ci1tz262g4Xf,12348041,2,83,3.25,78,24,13987,37196.96,272687,0,85.37,86.49,3.557083333,1.108846154,86.49,0,0
18UtVNswa2N3KC7t5Eox2DDFFghXKHQWyr,5956917,3,25,2.222222222,20,9,156207,227982.875,732891,46089,1.65,1.65,0.183333333,0.0825,1.65,0,0
1NyoY38X293VfrKvRVp8PHfTXhphNmKFGG,50259191,3,57,2.736842105,52,19,13214.5,214845.9375,1441826,0,19.8389339,19.8389339,1.044154416,0.38151796,19.8389339,0,0
17oqpue82ZK2j6JDXkFn6h8fvUquC5YVDc,28866885,3,19,1.538461538,20,13,15298,34385.66667,164013,788,87.74,87.74,6.749230769,4.387,87.74,0,0
18ZYwkLKEEZDTnRHzLfDxrC3GEfyo958yt,9653014,9,50,6.333333333,133,21,11317,20896.46154,82587,425,21.79174321,21.79174321,1.037702058,0.163847693,21.79174321,2,0
1J4e8wbvFgfGZk1PPevWDv3L54iauYFPug,25754172,9,31,2.130434783,49,23,7770.5,26102.72727,88036,656,664.928,664.928,28.90991304,13.56995918,664.928,0,0
1HKnr5WKALvHU837i7EMRy6D4iGR2fU4Hy,66528405,5,13,1.333333333,16,12,11935,57734.85714,198280,506,0.44937292,0.44937292,0.037447743,0.028085808,0.44937292,5,0
19hGnT418pm6JmPYkzkDy3VABVtNnUNZtr,7736,42,1,1.333333333,24,18,744,744,1071,417,4.51,4.51,0.250555556,0.187916667,4.51,1,0
1BYyCrtLXutLHb9D8JnybNVBqtFUQBjeeU,30746486,4,45,6.333333333,57,9,6383.5,14130.83333,45661,3552,62.82337564,63.09539064,6.980375071,1.106936678,63.09539064,0,0
1L3Z479xeT3nvfpnCo2RCaYPde1yMdKvKp,4664616,5,15,1,16,16,29383,26140.33333,44094,7059,2.93,2.93,0.183125,0.183125,2.93,0,0
12w9CR6kEmWrpbDxqAcAwVMHs5sj8QdUaH,6906912,3,40,3.5,42,12,3260,27127.45455,113209,658,75.93,75.93,6.3275,1.807857143,75.93,0,0
12CSGvigbvzMsMvdGw4iqMrbDbMkV4hJD1,8430769,6,83,1.012048193,84,83,30567,41523.4717,437029,1846,128.25,128.25,1.545180723,1.526785714,128.25,0,0
18BZoDf9KMKtAfipGWkxRdMRABJ6DzJXts,8357271,4,27,7,28,4,27841,24315.33333,42058,3047,213.93,213.93,53.4825,7.640357143,213.93,0,0
15uqJZ9m5WnZMvas7yV1zds18cYYRiYtoE,1894170,3,23,1.352941176,23,17,27274.5,28567.6875,75081,486,95.3,95.3,5.605882353,4.143478261,95.3,0,0
1HJDc8ADjYs3s2KE4xDLXMdwAb5HTm1Spk,3494303,2,21,1.285714286,18,14,4193,6127.357143,15348,1602,24.92,27.28,1.78,1.515555556,27.28,0,0
1L4vzhAPNmzWbQ9gEdA6U6KuiSnPrkPGHi,61889,33,2,1.058823529,18,17,214,1407.222222,10302,0,16.12,16.12,0.948235294,0.895555556,16.12,0,0
1KUNM6Gr6XhgrnGEmMVKTp5tYeyhA4b5rT,15900188,12,102,1.555555556,154,99,4745,10098.11225,86562,0,4082.46,4082.46,41.2369697,26.50948052,4082.46,0,0
1ABiJ7UASgCGq1deE7yxKaPvvKHyZucAcf,84224430,8,83,3.129032258,97,31,123755,209074.6957,816555,0,979.5237138,979.5237138,31.59753916,10.09818262,979.5237138,4,0
17q2y1R4dtutGrH7Nv27BvUs3UjpUWQrCy,11604621,8,50,11.91666667,143,12,9120,126204.6,580524,2655,156.1677383,156.1677383,13.01397819,1.092082086,156.1677383,1,0
1FBD9Xutf1ST83Qvn186xCGoFKWQuzZaQA,203936331,2,52,2.6,39,15,434743,2527993.417,16236463,5042,74.30171885,74.30171885,4.953447923,1.905172278,74.30171885,0,0
1918Gu5oekB2eBpEKH4US37b3mjZAuiTGy,15794,35,1,1.058823529,18,17,223,223,223,223,5.8,5.8,0.341176471,0.322222222,5.8,0,0
1CjBhWB9BHZshFWAhJp2rMHHXuUW6urGXz,6828051,8,39,9.375,75,8,14431,112893.1429,632572,6635,149.44,149.44,18.68,1.992533333,149.44,0,0
13rgdqmgJ2n2MiHeaPeFLJXXTQWZGdC8pv,20792164,3,55,14.25,57,4,224658,213071.3333,386708,27848,237.68,237.68,59.42,4.169824561,237.68,0,0
1EaMM9hYabWaxWTX5UdZBcEM1s4rdJwDwW,3705786,5,20,1.117647059,19,17,32169,50210.54546,207232,0,33.9,33.9,1.404705882,1.256842105,23.88,2,0
16ANSAurqhwjyHsjPRssP4ssJnzYKhN4jh,665870,21,5,1,15,15,1119,1764.222222,5317,0,6.07,6.07,0.404666667,0.404666667,6.07,2,0
18qUfEKkFrr2xr1n7bRyYMnnxeKckhZ6hj,103716073,2,37,2.142857143,30,14,164043,566253.3333,3098724,0,538.3090581,538.3090581,38.45064701,17.94363527,538.3090581,0,0
1BcZuD5tYiSWXu36DdR6EJNeEmyusDZMUW,55453976,3,81,1.183333333,71,60,5344,59530.96552,1522359,343,355.9101667,355.9101667,5.931836111,5.012819249,355.9101667,1,0
1KYzTvZqq3jSKTHmQQAToBywAhgcRDdGgf,78303909,4,30,2.176470588,37,17,1975.5,24978,173310,0,37.48,37.48,2.204705882,1.012972973,37.48,0,0
1Gh4vvamGkdEgaWVjnk6Pm8Evouh8kmh9b,106276752,14,32,8.1,81,10,2172.5,118250.125,565335,223,24.05913985,24.05913985,2.405913985,0.297026418,24.05913985,1,0
1JsAdNFAsHhbK3EF6F92SUM8Gbteoq3LvQ,5271268,3,30,2.272727273,25,11,63868,59166.4,68549,41517,602.47,602.47,54.77,24.0988,602.47,0,0
14yZpZYR7M7XKh48BmhL9VHya38FqT2CFV,59887294,4,18,13.5,27,2,17187604,17187604,17187604,17187604,0.43520551,0.43520551,0.217602755,0.016118723,0.43520551,0,0
1D2hxGnPVzJ34Q8rbCAogqYWrJRLsGgAwH,4366356,3,41,8.833333333,53,6,91809,103102.4,229232,1242,56.08,56.08,9.346666667,1.058113208,56.08,0,0
1JE9VSBCvYk3t4L95q1Y1aduNYw1LGPPSr,5145264,4,38,24,48,2,71695,71695,112414,30976,5.64,6.98,2.82,0.145416667,6.98,0,0
1NitPaG33RFJZYvUt2cm7Gqka77e4jsCP6,173177938,16,134,6.214285714,174,28,37789.5,979956.8333,6395253,2248,153.1794587,153.1794587,5.470694954,0.880341717,153.1794587,0,0
14oJxpGgavJAS4m7dGPiyTAsXd67M4KgQn,20013692,3,52,10.6,53,5,120600,119674.6,222800,34642,29.42,32.05,5.884,0.604716981,32.05,0,0
14zDWGdNAzBsfs5aXJV52tHeuocntv6Yd2,10266652,24,44,9.130434783,210,23,9957,25546.94444,252210,786,150.99,150.99,6.564782609,0.719,150.99,0,0
1HBrCRJvMw4qGCsaCJLLf5ZDeW3bx9FBEU,5937718,3,17,1,14,14,7417,21415.75,106799,1236,22.28,22.28,1.591428571,1.591428571,22.28,0,0
18yUr8Gr8vW31s37g9CcATCqiSo1ynnXLH,83840648,4,44,1.47826087,34,23,39702.5,3655827.25,55858902,0,20.97165177,20.97165177,0.911810947,0.616813287,20.97165177,1,0
1GnxEjQiBhnqSRMnUaz5EKjbL8JkfBVDqn,56927393,2,33,17.5,35,2,49404,49404,49404,49404,10.52,17.6,5.26,0.502857143,17.6,0,0
1PH8dahctuHEUgVPDrqzzbN5x7tuLJyFUD,10577785,4,46,3.230769231,42,13,145273,248111.4,695630,78492,137.34,137.34,10.56461538,3.27,137.34,0,0
1mTcCeDw66xEdMj74GvvSPXvWzsh2fqoz,13408508,3,50,4.6,46,10,80549,66628.22222,177872,0,98.59,98.59,9.859,2.14326087,98.59,0,0
18pjqcwVpQWfNYXMhT98SNcxiSGvj37M7p,37350195,9,90,3.604166667,173,48,3886,36869.95745,366712,0,162.0764826,162.0764826,3.376593388,0.936858281,162.0764826,0,0
16WFBjAn718EHhUZqcNV353SRhtLzMUxQQ,13883806,5,98,4.52173913,104,23,27870.5,52092.54546,656116,688,124.19,124.19,5.399565217,1.194134615,124.19,0,0
1Hy1W2Yxi1ykKawTZrhb7kEa9kBdCcKm5p,9213294,6,56,1.072727273,59,55,7229,20453.05556,163195,238,2291.73,2291.73,41.66781818,38.84288136,2291.73,0,0
13VBN5k57Rm16x7fuuDBQmoNmYonUzUzuo,10146766,2,60,5.4,54,10,64530,86280,284606,2088,70.65,72.65,7.065,1.34537037,72.65,0,0
14qy6qBWmF7dWd1zb5bsGndwkA5o7RDrbR,3449514,3,29,3.444444444,31,9,9529,61143.5,367112,2583,112.82,112.82,12.53555556,3.639354839,112.82,0,0
12bSRrJk4Uv9YUgZpu6GSdfANhS2X7f922,134581671,5,104,2.780487805,114,41,25859.5,145433.7778,1881175,0,205.9118604,205.9118604,5.022240498,1.80624439,205.9118604,2,0
1LJVEHV5pCTHaYvbsUHq43QwtHgCZonQJU,201626442,3,117,2.818181818,93,33,182202,1129514.133,5265804,3873,100.8527689,100.8527689,3.056144512,1.084438375,100.8527689,0,0
1EWenvMuVYLAk7o2rPbU6ApVQwQrVL2zsQ,79700749,2,80,6.454545455,71,11,89457,114612.3,368312,1959,180.0558344,180.0558344,16.36871222,2.535997668,180.0558344,0,0
16FAg2jfjQP9MvajD2A5VkWKgsjiF7isvq,182872262,4,134,3.081081081,114,37,14550,621698.5789,10923923,360,1057.66,1057.6601,28.58540541,9.277720175,1057.6601,0,0
1DifrHesLfZNPMfS2q8jXmhFdiUhDaNdkK,21030693,3,21,1,17,17,24221.5,341545.5,3179675,2180,2838.03,2838.03,166.9429412,166.9429412,2838.03,1,0
14dkPHd6iBuHyQmyP7Qd2RMjJui3uQEPPJ,86770679,6,26,2.083333333,25,12,191646,533749.875,2669857,2604,0.707,0.707,0.058916667,0.02828,0.707,0,0
12ou4iMjAyeXnSNXESQAP5rNQu6VvwdRJg,16844124,8,25,8.375,67,8,21890.5,419164.6667,2412776,0,36.26417432,36.26417432,4.53302179,0.541256333,36.26417432,0,0
1NpHnTd7Y4rJ6NnZLwSZHE8Cx3GuvhWPjY,200987029,2,25,3.666666667,22,6,44282,73593.75,205811,0,13.78026986,13.78026986,2.296711643,0.626375903,13.78026986,0,0
15YPbu5bcM2qebtHgmeWUXJ32AjrZCpY5V,3100029,3,26,3.111111111,28,9,6984,75006,570531,0,47.67,47.67,5.296666667,1.7025,47.67,0,0
13KLbixeF2j3LqgCSRtXFV6GZ5ohXcMRPw,10405899,1,35,16.5,33,2,125998,125998,125998,125998,33.4425983,33.4425983,16.72129915,1.01341207,33.4425983,0,0
1EUeNqU1zCZeX6HM4GH16W7UfY5c1VnVfC,98203390,6,122,4.064516129,126,31,39470,467933.2667,10176572,0,278.14331,278.14341,8.972364839,2.207487381,278.14341,2,0
14U22jBDf6TCFXQd4dw1Rx32dFf4KGUjs5,178276712,3,39,1.047619048,22,21,486166,1730419,7799808,750,336.5746513,336.5746513,16.02736435,15.29884779,336.5746513,0,0
1JRH9mchPS4Q2q5jSm8p4fRPQ6tHA3JY1r,4218337,6,13,3,24,8,112750,312165,815586,8159,0.33,0.34,0.04125,0.014166667,0.34,0,0
14ScqMGDp1xtjjCYr6Vd1MKwNHWLP3iKP5,15021825,4,128,1.376237624,139,101,8260,23446.4058,444783,0,594.1196,594.1196,5.882372277,4.274241727,594.1196,0,0
1M2EkZX3DH1ofWSuQNDYzhEV9xAa7W2Nre,3058088,5,20,1.411764706,24,17,2393,12318.23529,118589,0,3.52210489,3.52210489,0.207182641,0.14675437,3.52210489,0,0
14f8qtFXZq6yCtnLmSYes5BB8A5CTejw1Z,1910527,4,21,3.875,31,8,39901,33178.42857,67779,2240,31.76,31.76,3.97,1.024516129,31.76,0,0
17MHwoysj3egN8qYmH5t8bVfozA8izEzqt,27144628,8,81,38.33333333,230,6,38545,38545,71256,5834,159.1731159,159.1731159,26.52885265,0.692057026,159.1731159,0,0
16WfRttjZ5G2sEZPxT7u3Uai5MmveHxwDw,41924204,9,35,34.75,139,4,53409,53409,53409,53409,28.81213744,28.81213744,7.20303436,0.207281564,28.81213744,0,0
1Es3rvtVbRsd5ujBBgwHwAuGPpFdi8YP8Z,140554630,7,21,3.545454545,39,11,24577,355885.5556,2997779,0,15.06092769,15.07193562,1.369175245,0.386459888,15.07193562,1,0
1NKLCJYJssmwwkdnpz6S4agnQVGRwWizJW,4025785,5,26,1,31,31,10437,13846,81806,3187,97.05551448,97.05551448,3.130823048,3.130823048,97.05551448,0,0
121irC5HDsq8uGyJQyHRnzUpNbDw55rGNE,71076075,5,239,4.791666667,230,48,56205,169008.9286,3005844,429,440.53,440.53,9.177708333,1.915347826,440.53,0,0
1Hxoht39KTRfkiVE15L8yYEumumbFunGiG,210749785,2,37,7.2,36,5,145131.5,1072091.75,3966698,31406,11.76931251,11.76932251,2.353862502,0.326925625,11.76932251,0,0
1LuHZeGXySrb9on5mf9q9LtYRj292y7qAH,5172215,2,27,1,21,21,11187.5,24890.45,138830,1989,70.95,70.95,3.378571429,3.378571429,70.95,0,0
1NHzQVTxvcPmwkebRb1qyhYn7me2XqiHoo,2802409,3,24,1.6,24,15,25293,32836.53846,70719,1257,65.52,65.52,4.368,2.73,65.52,0,0
1EXStdEHWD6zb7hV3XgfaCoNX5fp2Q8Svh,187130634,5,38,1.823529412,31,17,159408.5,159408.5,308133,10684,101.3314019,101.3314019,5.960670699,3.2687549,101.3314019,0,0
1NvzvNZ1yjo9PSt2NGDwcUHSwSnRyvMFGe,59236029,27,5,1,16,16,0,149539.2222,1286961,0,11.34364676,11.34364676,0.649617728,0.649617728,10.39388364,3,0
1AdyLemDqcQbJkPL2XjGSLwqGM5LMqMWfP,134637172,9,262,145.6666667,437,3,288682,3184945.333,9213242,52912,55.84150659,57.17826444,18.61383553,0.13084271,57.17826444,0,0
16FsTTBs1ZrpxPQD1F1aLA5PFSqepfNvue,4921061,8,37,52.5,105,2,76685,76685,76685,76685,7.72773957,7.77320718,3.863869785,0.074030545,7.77320718,0,0
1GYx87UrKZJ9QHbWmXDvpvp5QeAtQa7VDu,4883485,6,18,1.095238095,23,21,2002,11873.7,65301,225,35.17,35.17,1.674761905,1.529130435,35.17,0,0
17ThfiJQr197K4Lbtg7WTMhEpxEQ7ti25p,8563680,3,54,4.636363636,51,11,58876,65426,132912,9874,132.89,132.89,12.08090909,2.605686275,132.89,0,0
17CtN1gFVqgzHLQcYkR4TmLBRj8FHqjdF1,9512225,15,28,6.777777778,61,9,212920,175653.8,312115,0,64.55,64.55,7.172222222,1.058196721,64.55,0,0
1Mz6PNnCJ1cwVK3qaH66QtCko5oNaHN4a,18192611,9,24,2.214285714,31,14,27906,186050.2222,880347,6088,10.31,10.31,0.736428571,0.332580645,10.31,4,0
1Nnyafvgjpk4856yGvHABNgqteWJqpTz6,198643679,2,87,1.638888889,59,36,1032746,1706784,19077501,3690,149.199,149.206701,4.144416667,2.528927136,149.206701,0,0
